0 0 0 0 1721.31 
0 0 1 0 1737.81 
0 0 2 0 1723.71 
0 0 3 0 1756.57 
0 0 4 0 1736.73 
0 0 5 0 1714.84 
0 0 0 0 1651.96 
0 0 1 0 1748.98 
0 0 2 0 1748.75 
0 0 3 0 1686.1 
0 0 4 0 1688.93 
0 0 5 0 1711.95 
0 0 0 1 1935.58 
0 0 1 1 1763.37 
0 0 2 1 1771.69 
0 0 3 1 1998.67 
0 0 4 1 1836.61 
0 0 5 1 1831.39 
0 0 0 1 1878.26 
0 0 1 1 1761.93 
0 0 2 1 1769.38 
0 0 3 1 1943.49 
0 0 4 1 1853.16 
0 0 5 1 1894.71 
0 0 0 2 719.116 
0 0 1 2 1280.32 
0 0 2 2 843.59 
0 0 3 2 609.922 
0 0 4 2 765.762 
0 0 5 2 664.225 
0 0 0 2 681.711 
0 0 1 2 1325.19 
0 0 2 2 1036.31 
0 0 3 2 614.946 
0 0 4 2 758.313 
0 0 5 2 651.149 
0 0 0 3 751.696 
0 0 1 3 921.803 
0 0 2 3 992.73 
0 0 3 3 631.232 
0 0 4 3 688.602 
0 0 5 3 644.5 
0 0 0 3 772.579 
0 0 1 3 858.042 
0 0 2 3 907.248 
0 0 3 3 626.418 
0 0 4 3 624.007 
0 0 5 3 647.896 
0 0 0 4 713.366 
0 0 1 4 875.063 
0 0 2 4 943.807 
0 0 3 4 620.625 
0 0 4 4 644.096 
0 0 5 4 669.358 
0 0 0 4 772.521 
0 0 1 4 907.956 
0 0 2 4 909.685 
0 0 3 4 607.254 
0 0 4 4 626.915 
0 0 5 4 636.095 
0 1 0 0 1691.86 
0 1 1 0 1768.73 
0 1 2 0 1723.65 
0 1 3 0 1723.84 
0 1 4 0 1707.33 
0 1 5 0 1719.5 
0 1 0 0 1774.37 
0 1 1 0 1745.69 
0 1 2 0 1726.26 
0 1 3 0 1706.64 
0 1 4 0 1750.9 
0 1 5 0 1694.14 
0 1 0 1 1760.24 
0 1 1 1 1755.07 
0 1 2 1 1744.11 
0 1 3 1 1849.85 
0 1 4 1 1733.01 
0 1 5 1 1609.84 
0 1 0 1 1809.93 
0 1 1 1 1771.49 
0 1 2 1 1699 
0 1 3 1 1750.64 
0 1 4 1 1769.44 
0 1 5 1 1782.75 
0 1 0 2 860.36 
0 1 1 2 1463.82 
0 1 2 2 787.408 
0 1 3 2 674.544 
0 1 4 2 906.707 
0 1 5 2 735.632 
0 1 0 2 767.529 
0 1 1 2 1498.76 
0 1 2 2 957.491 
0 1 3 2 670.197 
0 1 4 2 869.447 
0 1 5 2 738.609 
0 1 0 3 636.079 
0 1 1 3 990.065 
0 1 2 3 693.672 
0 1 3 3 614.047 
0 1 4 3 647.242 
0 1 5 3 692.912 
0 1 0 3 679.61 
0 1 1 3 981.788 
0 1 2 3 741.478 
0 1 3 3 601.867 
0 1 4 3 692.214 
0 1 5 3 635.917 
0 1 0 4 666.166 
0 1 1 4 967.043 
0 1 2 4 800.746 
0 1 3 4 621.787 
0 1 4 4 667.068 
0 1 5 4 631.591 
0 1 0 4 670.052 
0 1 1 4 855.773 
0 1 2 4 825.081 
0 1 3 4 603.087 
0 1 4 4 634.891 
0 1 5 4 620.235 
0 2 0 0 1704.78 
0 2 1 0 1701.74 
0 2 2 0 1718.25 
0 2 3 0 1648.64 
0 2 4 0 1679.07 
0 2 5 0 1633.17 
0 2 0 0 1711.51 
0 2 1 0 1758.71 
0 2 2 0 1701.93 
0 2 3 0 1728.26 
0 2 4 0 1723.28 
0 2 5 0 1719.08 
0 2 0 1 1726.07 
0 2 1 1 1732.64 
0 2 2 1 1677.51 
0 2 3 1 1812.56 
0 2 4 1 1690.03 
0 2 5 1 1675.1 
0 2 0 1 1790.26 
0 2 1 1 1769.03 
0 2 2 1 1683.09 
0 2 3 1 1770.13 
0 2 4 1 1769.99 
0 2 5 1 1776.21 
0 2 0 2 1068.32 
0 2 1 2 1465.17 
0 2 2 2 1143.68 
0 2 3 2 975.024 
0 2 4 2 1095.41 
0 2 5 2 978.365 
0 2 0 2 1038.82 
0 2 1 2 1479.13 
0 2 2 2 1162.54 
0 2 3 2 951.756 
0 2 4 2 1049.29 
0 2 5 2 949.168 
0 2 0 3 627.065 
0 2 1 3 952.562 
0 2 2 3 639.265 
0 2 3 3 608.563 
0 2 4 3 691.07 
0 2 5 3 618.219 
0 2 0 3 618.753 
0 2 1 3 1009.51 
0 2 2 3 636.213 
0 2 3 3 613.415 
0 2 4 3 674.37 
0 2 5 3 613.946 
0 2 0 4 643.247 
0 2 1 4 1025.25 
0 2 2 4 604.908 
0 2 3 4 611.308 
0 2 4 4 684.022 
0 2 5 4 612.412 
0 2 0 4 626.681 
0 2 1 4 1020.38 
0 2 2 4 618.635 
0 2 3 4 624.109 
0 2 4 4 715.486 
0 2 5 4 630.469 
0 3 0 0 1753.73 
0 3 1 0 1747.54 
0 3 2 0 1757.35 
0 3 3 0 1799.95 
0 3 4 0 1758.99 
0 3 5 0 1712.12 
0 3 0 0 1805.65 
0 3 1 0 1762.15 
0 3 2 0 1729.16 
0 3 3 0 1733.8 
0 3 4 0 1748.01 
0 3 5 0 1697.76 
0 3 0 1 1793.57 
0 3 1 1 1726.1 
0 3 2 1 1746.36 
0 3 3 1 1735.7 
0 3 4 1 1775.56 
0 3 5 1 1789.28 
0 3 0 1 1777.95 
0 3 1 1 1774.37 
0 3 2 1 1742.82 
0 3 3 1 1706.88 
0 3 4 1 1771.36 
0 3 5 1 1775.36 
0 3 0 2 863.418 
0 3 1 2 1598.58 
0 3 2 2 954.255 
0 3 3 2 965.841 
0 3 4 2 1053.2 
0 3 5 2 778.926 
0 3 0 2 692.246 
0 3 1 2 1615.67 
0 3 2 2 973.794 
0 3 3 2 946.007 
0 3 4 2 1050.89 
0 3 5 2 759.096 
0 3 0 3 751.738 
0 3 1 3 1043.28 
0 3 2 3 884.881 
0 3 3 3 605.118 
0 3 4 3 768.582 
0 3 5 3 642.256 
0 3 0 3 678.973 
0 3 1 3 951.414 
0 3 2 3 876.819 
0 3 3 3 609.381 
0 3 4 3 757.361 
0 3 5 3 618.912 
0 3 0 4 735.003 
0 3 1 4 1103.54 
0 3 2 4 998.086 
0 3 3 4 629.475 
0 3 4 4 723.85 
0 3 5 4 653.601 
0 3 0 4 712.014 
0 3 1 4 1041.25 
0 3 2 4 1063.23 
0 3 3 4 626.454 
0 3 4 4 773.617 
0 3 5 4 625.351 
0 4 0 0 1723.64 
0 4 1 0 1635.47 
0 4 2 0 1722.39 
0 4 3 0 1755.11 
0 4 4 0 1755.53 
0 4 5 0 1724.66 
0 4 0 0 1703.93 
0 4 1 0 1762.46 
0 4 2 0 1725.02 
0 4 3 0 1755.32 
0 4 4 0 1734.75 
0 4 5 0 1767.61 
0 4 0 1 1780.18 
0 4 1 1 1715.41 
0 4 2 1 1743.15 
0 4 3 1 1816.31 
0 4 4 1 1652.22 
0 4 5 1 1674.01 
0 4 0 1 1758.35 
0 4 1 1 1774.67 
0 4 2 1 1728.13 
0 4 3 1 1815.07 
0 4 4 1 1779.29 
0 4 5 1 1769.38 
0 4 0 2 724.392 
0 4 1 2 1587.95 
0 4 2 2 979.005 
0 4 3 2 782.648 
0 4 4 2 1158.56 
0 4 5 2 903.624 
0 4 0 2 696.458 
0 4 1 2 1580.49 
0 4 2 2 795.558 
0 4 3 2 787.905 
0 4 4 2 1188.5 
0 4 5 2 869.526 
0 4 0 3 631.22 
0 4 1 3 940.019 
0 4 2 3 773.716 
0 4 3 3 616.262 
0 4 4 3 766.321 
0 4 5 3 646.691 
0 4 0 3 694.474 
0 4 1 3 1055.33 
0 4 2 3 739.04 
0 4 3 3 599.21 
0 4 4 3 803.741 
0 4 5 3 657.793 
0 4 0 4 677.543 
0 4 1 4 966.736 
0 4 2 4 800.052 
0 4 3 4 606.157 
0 4 4 4 736.033 
0 4 5 4 653.926 
0 4 0 4 684.506 
0 4 1 4 1164.12 
0 4 2 4 754.901 
0 4 3 4 599.21 
0 4 4 4 835.838 
0 4 5 4 612.209 
0 5 0 0 1846.28 
0 5 1 0 1786.66 
0 5 2 0 1879.03 
0 5 3 0 1827.18 
0 5 4 0 1892.5 
0 5 5 0 1867.69 
0 5 0 0 1922.59 
0 5 1 0 1815.54 
0 5 2 0 1841.78 
0 5 3 0 1888.73 
0 5 4 0 1881.73 
0 5 5 0 1837.23 
0 5 0 1 1851.32 
0 5 1 1 1819.32 
0 5 2 1 1845.45 
0 5 3 1 1729.14 
0 5 4 1 1860.71 
0 5 5 1 1891.81 
0 5 0 1 1809.59 
0 5 1 1 1844.31 
0 5 2 1 1826.2 
0 5 3 1 1746.04 
0 5 4 1 1853.73 
0 5 5 1 1857.3 
0 5 0 2 1868.46 
0 5 1 2 1792 
0 5 2 2 1838.46 
0 5 3 2 1869.46 
0 5 4 2 1814.39 
0 5 5 2 1813.64 
0 5 0 2 1853.6 
0 5 1 2 1877.7 
0 5 2 2 1760.67 
0 5 3 2 1747.87 
0 5 4 2 1753.82 
0 5 5 2 1790.97 
0 5 0 3 1897.06 
0 5 1 3 1856.75 
0 5 2 3 1808.52 
0 5 3 3 1892.88 
0 5 4 3 1836.93 
0 5 5 3 1860.46 
0 5 0 3 1847.8 
0 5 1 3 1831.11 
0 5 2 3 1869.59 
0 5 3 3 1855.81 
0 5 4 3 1946.13 
0 5 5 3 1880.38 
0 5 0 4 1768.08 
0 5 1 4 1816.2 
0 5 2 4 1903.59 
0 5 3 4 1904.3 
0 5 4 4 1898.92 
0 5 5 4 1902.74 
0 5 0 4 1881.55 
0 5 1 4 1865.88 
0 5 2 4 1878.02 
0 5 3 4 1886.32 
0 5 4 4 1896.4 
0 5 5 4 1885.15 
1 0 0 0 1556.95 
1 0 1 0 1633.45 
1 0 2 0 1664.74 
1 0 3 0 1545.19 
1 0 4 0 1593.71 
1 0 5 0 1530.6 
1 0 0 0 1545.38 
1 0 1 0 1700.5 
1 0 2 0 1713.55 
1 0 3 0 1548.21 
1 0 4 0 1569.1 
1 0 5 0 1545.41 
1 0 0 1 1937.8 
1 0 1 1 1726.64 
1 0 2 1 1795.98 
1 0 3 1 1973.96 
1 0 4 1 1836.61 
1 0 5 1 1831.39 
